n_arm,σ_obs,switch_cost,sample_cost,prior_bias,prop_seen,rt,mean_fixation_duration,best_seen_chosen,last_seen_chosen,n_refix,id
16,1.298828125,0.007128906250000001,0.0002813317514858778,-0.4,0.7557125,4895.68,212.2930975232739,0.7274,0.6454,9.4457,646
25,1.298828125,0.007128906250000001,0.0002813317514858778,-0.4,0.63418,5606.27,209.07636004268244,0.7125,0.6773,9.5027,646
9,0.9488281249999999,0.00962890625,0.0008896491128198333,-0.4,0.7898555555555558,2541.87,226.6635835775085,0.798,0.686,3.4086,647
16,0.9488281249999999,0.00962890625,0.0008896491128198333,-0.4,0.67738125,3420.47,215.7534802661175,0.7781,0.7005,4.2676,647
25,0.9488281249999999,0.00962890625,0.0008896491128198333,-0.4,0.5734480000000001,4033.66,200.17479217840005,0.7728,0.7178,4.9062,647
9,1.0363281249999998,0.00650390625,0.000375161920154464,-0.4,0.8598111111111113,3123.71,196.927792493898,0.7863,0.6276,6.9365,648
16,1.0363281249999998,0.00650390625,0.000375161920154464,-0.4,0.74166875,3755.02,182.59953715018986,0.7572,0.6445,7.4907,648
25,1.0363281249999998,0.00650390625,0.000375161920154464,-0.4,0.6433040000000001,4796.69,184.14108348665192,0.7548,0.6438,8.615,648
9,1.386328125,0.009003906249999999,0.00011863661590503352,-0.4,0.8373222222222226,4301.31,288.31451552044945,0.7513,0.6926,6.3212,649
16,1.386328125,0.009003906249999999,0.00011863661590503352,-0.4,0.73720625,5430.01,264.33727062301415,0.724,0.6919,7.6917,649
25,1.386328125,0.009003906249999999,0.00011863661590503352,-0.4,0.633652,6376.32,250.45466993192696,0.7075,0.7242,8.4323,649
9,1.211328125,0.00525390625,0.0006671427180413499,-0.4,0.8626333333333336,3126.68,182.72625342870407,0.7515,0.6341,8.1779,650
16,1.211328125,0.00525390625,0.0006671427180413499,-0.4,0.74923125,4222.38,181.99642730402581,0.732,0.6457,9.8598,650
25,1.211328125,0.00525390625,0.0006671427180413499,-0.4,0.649028,5383.27,185.03846192344665,0.738,0.6413,11.2435,650
9,0.861328125,0.0077539062499999995,0.00021096905134061717,-0.4,0.8530111111111113,2752.65,196.02666150739157,0.82,0.6164,5.2486,651
16,0.861328125,0.0077539062499999995,0.00021096905134061717,-0.4,0.7324875,3519.55,189.25285014082226,0.7978,0.6369,5.9208,651
25,0.861328125,0.0077539062499999995,0.00021096905134061717,-0.4,0.632152,4174.85,178.05679820124988,0.7909,0.6187,6.4808,651
9,0.8175781249999999,0.00744140625,0.0005777217924132723,-0.4,0.825466666666667,2256.39,178.8175927975574,0.8129,0.6216,4.3283,652
16,0.8175781249999999,0.00744140625,0.0005777217924132723,-0.4,0.7549375,3442.37,176.7225260099816,0.809,0.5742,6.1724,652
25,0.8175781249999999,0.00744140625,0.0005777217924132723,-0.4,0.6060080000000001,3631.11,167.82157005332812,0.7952,0.6522,5.5977,652
9,1.167578125,0.00994140625,0.00018269167179409254,-0.4,0.816677777777778,4199.72,318.8944902384668,0.7957,0.6723,4.871,653
16,1.167578125,0.00994140625,0.00018269167179409254,-0.4,0.72115,4803.91,258.04157259950983,0.7576,0.6875,6.0543,653
25,1.167578125,0.00994140625,0.00018269167179409254,-0.4,0.577544,4914.35,233.34008102310105,0.7483,0.7482,5.6693,653
9,1.342578125,0.00619140625,0.0003248768383370232,-0.4,0.869888888888889,3823.57,212.96818911720837,0.7429,0.6579,8.8161,654
16,1.342578125,0.00619140625,0.0003248768383370232,-0.4,0.75143125,4701.05,198.04512849048777,0.7203,0.6247,10.1712,654
25,1.342578125,0.00619140625,0.0003248768383370232,-0.4,0.643828,5844.13,202.24819225581217,0.7026,0.6369,11.1352,654
9,0.9925781249999999,0.00869140625,0.00010273507681793038,-0.4,0.8259777777777779,3091.04,236.00012056081724,0.8034,0.653,4.79,655
16,0.9925781249999999,0.00869140625,0.00010273507681793038,-0.4,0.74850625,4327.52,217.18726523518492,0.7797,0.6372,6.7072,655
25,0.9925781249999999,0.00869140625,0.00010273507681793038,-0.4,0.6206280000000001,4724.72,202.24791605842938,0.7776,0.6759,6.6537,655
9,0.905078125,0.00556640625,0.00024362325981517038,-0.4,0.8647555555555558,2605.72,164.5709002313745,0.7988,0.588,6.7342,656
16,0.905078125,0.00556640625,0.00024362325981517038,-0.4,0.75604375,3638.12,166.66929410389113,0.7927,0.5498,8.1698,656
25,0.905078125,0.00556640625,0.00024362325981517038,-0.4,0.6650200000000001,4592.48,168.60424020250966,0.7749,0.5649,9.1787,656
9,1.2550781249999998,0.00806640625,0.0007704043920109092,-0.4,0.8350000000000004,3580.11,247.48036528388783,0.7662,0.6812,6.0126,657
16,1.2550781249999998,0.00806640625,0.0007704043920109092,-0.4,0.7253375,4262.01,211.36976785297534,0.737,0.6777,7.3864,657
25,1.2550781249999998,0.00806640625,0.0007704043920109092,-0.4,0.569792,4497.15,199.00463745805394,0.7207,0.6994,7.1383,657
9,1.080078125,0.00681640625,0.00013699942677165546,-0.4,0.862066666666667,3279.83,204.32458693684907,0.7979,0.6178,7.0496,658
16,1.080078125,0.00681640625,0.00013699942677165546,-0.4,0.7383,3925.02,188.65926917826167,0.7509,0.6263,7.69,658
25,1.080078125,0.00681640625,0.00013699942677165546,-0.4,0.644252,5047.12,190.78884998733565,0.753,0.6291,8.8791,658
9,0.7300781249999999,0.00931640625,0.0004332302267358801,-0.4,0.7946444444444447,2193.69,203.48746901458063,0.8277,0.6538,2.9528,659
16,0.7300781249999999,0.00931640625,0.0004332302267358801,-0.4,0.69440625,2942.2,187.35759917733037,0.8154,0.6548,3.8401,659
25,0.7300781249999999,0.00931640625,0.0004332302267358801,-0.4,0.5822280000000001,3333.36,170.14868649267066,0.8099,0.6532,4.1732,659
9,0.741015625,0.00533203125,0.0009910458562488616,-0.4,0.8352888888888891,1944.36,150.4117988743507,0.8167,0.6059,4.626,660
16,0.741015625,0.00533203125,0.0009910458562488616,-0.4,0.74036875,2745.27,148.46670983278617,0.7982,0.5557,5.7056,660
25,0.741015625,0.00533203125,0.0009910458562488616,-0.4,0.6815040000000001,4231.3,157.33964332790686,0.8155,0.4726,8.4094,660
9,1.0910156249999998,0.00783203125,0.00031339621714182163,-0.4,0.8496111111111113,3338.47,222.7086251189218,0.7825,0.6482,6.2176,661
16,1.0910156249999998,0.00783203125,0.00031339621714182163,-0.4,0.74253125,4223.19,204.38057628867057,0.7545,0.6402,7.4464,661
25,1.0910156249999998,0.00783203125,0.00031339621714182163,-0.4,0.615264,4719.76,197.2679612359745,0.7495,0.6784,7.3496,661
9,1.2660156249999999,0.00658203125,0.0005573060401273889,-0.4,0.8624444444444447,3610.36,218.2717490930279,0.7531,0.6458,7.7044,662
16,1.2660156249999999,0.00658203125,0.0005573060401273889,-0.4,0.7314875,4228.2,200.24679368221237,0.7268,0.6675,8.2374,662
25,1.2660156249999999,0.00658203125,0.0005573060401273889,-0.4,0.619616,5187.86,197.34707455810687,0.7194,0.6794,9.3932,662
9,0.916015625,0.00908203125,0.00017623564405717446,-0.4,0.8141555555555557,2928.44,236.85532879972163,0.8066,0.6571,4.1592,663
16,0.916015625,0.00908203125,0.00017623564405717446,-0.4,0.69566875,3475.26,207.96371036597714,0.7842,0.6728,4.7534,663
25,0.916015625,0.00908203125,0.00017623564405717446,-0.4,0.6113,4255.99,193.0942019770892,0.7842,0.6584,5.745,663
9,1.003515625,0.007207031250000001,0.00023501400846134924,-0.4,0.8559888888888892,3212.71,211.6692759625954,0.799,0.6229,6.3758,664
16,1.003515625,0.007207031250000001,0.00023501400846134924,-0.4,0.73924375,3800.96,186.25335356793371,0.7671,0.6052,7.2399,664
25,1.003515625,0.007207031250000001,0.00023501400846134924,-0.4,0.6380120000000001,4718.3,187.03321764771437,0.7674,0.6251,7.9342,664
9,1.353515625,0.009707031250000001,0.0007431795487839463,-0.4,0.8135111111111113,3723.73,288.96508138555464,0.7466,0.7149,4.7458,665
16,1.353515625,0.009707031250000001,0.0007431795487839463,-0.4,0.69580625,4486.82,250.3734058315159,0.7256,0.7375,5.8526,665
25,1.353515625,0.009707031250000001,0.0007431795487839463,-0.4,0.582356,5323.17,241.37731108312636,0.7145,0.7612,6.4233,665
9,1.178515625,0.00595703125,0.0001321580889564509,-0.4,0.878088888888889,3732.45,199.1810050014041,0.7669,0.607,9.2217,666
16,1.178515625,0.00595703125,0.0001321580889564509,-0.4,0.76933125,4623.02,195.1547977824415,0.7338,0.6353,10.0127,666
25,1.178515625,0.00595703125,0.0001321580889564509,-0.4,0.6606,5489.34,190.6943231073369,0.7405,0.636,10.7209,666
9,0.828515625,0.00845703125,0.0004179205723175303,-0.4,0.8053666666666669,2339.14,202.02545685973098,0.8098,0.6588,3.629,667
16,0.828515625,0.00845703125,0.0004179205723175303,-0.4,0.7203125,3197.07,182.67275128987814,0.8019,0.6313,4.991,667
25,0.828515625,0.00845703125,0.0004179205723175303,-0.4,0.614504,3916.86,179.1424556187763,0.8012,0.6498,5.5011,667
9,0.8722656249999999,0.00626953125,0.0001144441900797324,-0.4,0.8828777777777779,3036.88,180.10348492472446,0.8194,0.5592,7.353,668
16,0.8722656249999999,0.00626953125,0.0001144441900797324,-0.4,0.75184375,3485.11,169.47385921677457,0.7908,0.5749,7.164,668
25,0.8722656249999999,0.00626953125,0.0001144441900797324,-0.4,0.670436,4584.82,172.11318602646176,0.7905,0.5699,8.4987,668
9,1.222265625,0.00876953125,0.0003619043056252013,-0.4,0.8396888888888893,3759.95,258.5220062512813,0.7734,0.6674,5.9494,669
16,1.222265625,0.00876953125,0.0003619043056252013,-0.4,0.72831875,4576.55,236.35046083143334,0.7419,0.6957,6.6897,669
25,1.222265625,0.00876953125,0.0003619043056252013,-0.4,0.5975360000000001,5051.48,221.9387069254651,0.7303,0.738,6.8164,669
9,1.397265625,0.00501953125,0.00020351374681736874,-0.4,0.8901111111111113,4223.28,201.68442969257225,0.7422,0.6212,11.525,670
16,1.397265625,0.00501953125,0.00020351374681736874,-0.4,0.7737125,5230.35,195.3798506760697,0.7146,0.6409,12.7264,670
25,1.397265625,0.00501953125,0.00020351374681736874,-0.4,0.682284,6605.88,197.58892444749728,0.7046,0.6209,14.5942,670
9,1.0472656249999999,0.00751953125,0.0006435669750977292,-0.4,0.8395555555555558,2966.0,209.46077434017812,0.787,0.6499,5.6094,671
16,1.0472656249999999,0.00751953125,0.0006435669750977292,-0.4,0.71709375,3585.28,191.26526369223646,0.7546,0.6736,6.2452,671
25,1.0472656249999999,0.00751953125,0.0006435669750977292,-0.4,0.6143240000000001,4612.7,193.21963138099488,0.7587,0.6872,7.388,671
9,0.959765625,0.00564453125,0.0004826071479433916,-0.4,0.8473333333333336,2540.94,172.08367123627767,0.7818,0.6322,6.1857,672
16,0.959765625,0.00564453125,0.0004826071479433916,-0.4,0.78390625,4156.55,175.35862684805832,0.7728,0.486,9.5072,672
25,0.959765625,0.00564453125,0.0004826071479433916,-0.4,0.6553200000000001,4552.4,171.00838540300327,0.7673,0.6415,9.0267,672
9,1.3097656249999998,0.00814453125,0.0001526137802578965,-0.4,0.8454000000000004,4078.45,266.35545608934723,0.7579,0.6715,6.7412,673
16,1.3097656249999998,0.00814453125,0.0001526137802578965,-0.4,0.74750625,5129.65,240.38976980050793,0.7309,0.6758,8.2662,673
25,1.3097656249999998,0.00814453125,0.0001526137802578965,-0.4,0.612844,5368.95,222.03496586734465,0.7117,0.7341,7.8691,673
9,1.134765625,0.0068945312500000005,0.0008582103543253417,-0.4,0.8449555555555558,3050.96,205.17847236068616,0.7672,0.657,6.2401,674
16,1.134765625,0.0068945312500000005,0.0008582103543253417,-0.4,0.7203875,3844.19,196.8588462086493,0.7391,0.6864,7.051,674
25,1.134765625,0.0068945312500000005,0.0008582103543253417,-0.4,0.5933480000000001,4442.26,187.53239984459947,0.7414,0.6891,7.6325,674
9,0.7847656249999999,0.009394531250000001,0.00027138994312082186,-0.4,0.8209888888888891,2552.0,213.60948865554178,0.8282,0.6338,3.6712,675
16,0.7847656249999999,0.009394531250000001,0.00027138994312082186,-0.4,0.70271875,3054.55,187.9216762483422,0.8134,0.6377,4.1684,675
25,0.7847656249999999,0.009394531250000001,0.00027138994312082186,-0.4,0.614776,4193.65,193.216660632306,0.8217,0.6517,5.3043,675
9,0.7628906249999999,0.007050781250000001,0.0003367780283068892,-0.4,0.8368444444444447,2145.21,165.93842436690142,0.8237,0.603,4.4527,676
16,0.7628906249999999,0.007050781250000001,0.0003367780283068892,-0.4,0.74020625,2996.48,164.64179034417685,0.8135,0.593,5.4052,676
25,0.7628906249999999,0.007050781250000001,0.0003367780283068892,-0.4,0.595544,3363.35,160.66037068418208,0.7987,0.6534,5.2265,676
9,1.112890625,0.009550781250000001,0.00010649856353504302,-0.4,0.828588888888889,3530.17,264.3375170826245,0.784,0.6756,4.9069,677
16,1.112890625,0.009550781250000001,0.00010649856353504302,-0.4,0.712875,4524.19,248.9249954758632,0.7592,0.6912,5.7931,677
25,1.112890625,0.009550781250000001,0.00010649856353504302,-0.4,0.6055960000000001,5067.44,222.96717556676626,0.7511,0.7021,6.4475,677
9,1.287890625,0.00580078125,0.0005988854334916462,-0.4,0.8715888888888891,3695.88,205.29664637252452,0.7504,0.6325,8.9333,678
16,1.287890625,0.00580078125,0.0005988854334916462,-0.4,0.750425,4480.83,191.348921668585,0.717,0.6477,9.9996,678
25,1.287890625,0.00580078125,0.0005988854334916462,-0.4,0.646468,5556.32,194.15074577242305,0.7178,0.6617,10.9191,678
9,0.937890625,0.00830078125,0.0001893842027330889,-0.4,0.8400666666666667,2854.67,208.32278492716333,0.8081,0.6347,5.0531,679
16,0.937890625,0.00830078125,0.0001893842027330889,-0.4,0.74170625,3985.45,205.91883487609698,0.7865,0.6347,6.4278,679
25,0.937890625,0.00830078125,0.0001893842027330889,-0.4,0.6123040000000001,4262.14,189.11209287603646,0.7765,0.6728,6.1947,679
9,1.025390625,0.00517578125,0.00014201811696858715,-0.4,0.874188888888889,3103.03,177.62698620520405,0.7888,0.6007,8.2396,680
16,1.025390625,0.00517578125,0.00014201811696858715,-0.4,0.78140625,4294.19,175.50697668460487,0.7712,0.5434,10.2735,680
25,1.025390625,0.00517578125,0.00014201811696858715,-0.4,0.675492,5162.16,175.60613530715088,0.7575,0.5854,10.8948,680
9,1.3753906249999999,0.00767578125,0.0004491007186289432,-0.4,0.8400222222222224,3670.69,245.1249647589622,0.739,0.6862,6.5008,681
16,1.3753906249999999,0.00767578125,0.0004491007186289432,-0.4,0.73519375,4827.37,230.64660758488128,0.7125,0.7012,8.1152,681
25,1.3753906249999999,0.00767578125,0.0004491007186289432,-0.4,0.622904,5720.72,218.49454293005468,0.7114,0.6983,9.2097,681
9,1.2003906249999998,0.00642578125,0.00025254789325773817,-0.4,0.869888888888889,3481.39,201.30624821590706,0.7711,0.6238,8.0686,682
16,1.2003906249999998,0.00642578125,0.00025254789325773817,-0.4,0.74044375,4196.1,196.00750439944886,0.7279,0.6729,8.4306,682
25,1.2003906249999998,0.00642578125,0.00025254789325773817,-0.4,0.6392479999999999,5311.6,194.78760675911144,0.7426,0.6577,9.7772,682
9,0.850390625,0.00892578125,0.0007986265609715329,-0.4,0.8044000000000002,2240.43,192.99539686563182,0.809,0.6594,3.6162,683
16,0.850390625,0.00892578125,0.0007986265609715329,-0.4,0.7,3195.28,192.3474595980214,0.7979,0.6607,4.5697,683
25,0.850390625,0.00892578125,0.0007986265609715329,-0.4,0.584772,3797.53,184.84956783454825,0.7988,0.6833,4.9857,683
9,0.806640625,0.00611328125,0.00029163775740531216,-0.4,0.8366222222222225,2304.5,171.35565966707418,0.8141,0.6162,5.0606,684
16,0.806640625,0.00611328125,0.00029163775740531216,-0.4,0.77379375,3547.23,167.2791126334642,0.8116,0.539,7.3904,684
25,0.806640625,0.00611328125,0.00029163775740531216,-0.4,0.670104,4299.78,165.7016352260883,0.8103,0.5705,7.9174,684
9,1.1566406249999999,0.00861328125,0.0009222395651044237,-0.4,0.8104222222222225,2998.74,236.47675292591825,0.7748,0.6866,4.6102,685
16,1.1566406249999999,0.00861328125,0.0009222395651044237,-0.4,0.70020625,3875.21,218.37303978961535,0.745,0.7149,5.6755,685
25,1.1566406249999999,0.00861328125,0.0009222395651044237,-0.4,0.581184,4453.59,202.59449076366764,0.7298,0.7185,6.3682,685
9,1.331640625,0.00736328125,0.00016399996297484487,-0.4,0.8617222222222224,4104.63,246.33640604953308,0.7547,0.659,7.8457,686
16,1.331640625,0.00736328125,0.00016399996297484487,-0.4,0.74589375,4956.57,225.40516407789565,0.7272,0.6738,8.9451,686
25,1.331640625,0.00736328125,0.00016399996297484487,-0.4,0.6613720000000001,6319.92,221.36421108426973,0.7187,0.6743,10.6475,686
9,0.9816406249999999,0.009863281250000001,0.0005186134191837932,-0.4,0.8173888888888892,3138.47,255.03428954259428,0.8092,0.6625,4.0791,687
16,0.9816406249999999,0.009863281250000001,0.0005186134191837932,-0.4,0.69925625,3766.76,223.41743158509982,0.7798,0.6866,4.7703,687
25,0.9816406249999999,0.009863281250000001,0.0005186134191837932,-0.4,0.5634879999999999,3870.81,194.31198062736115,0.7674,0.7,4.9363,687
9,0.8941406249999999,0.00673828125,0.0006915821094890899,-0.4,0.8442000000000004,2536.14,181.24223751529715,0.8024,0.6231,5.387,688
16,0.8941406249999999,0.00673828125,0.0006915821094890899,-0.4,0.73111875,3252.56,171.02964084856364,0.7923,0.6207,6.2371,688
25,0.8941406249999999,0.00673828125,0.0006915821094890899,-0.4,0.623012,4073.53,172.3942163531852,0.7787,0.6414,6.8809,688
9,1.244140625,0.00923828125,0.000218697465500947,-0.4,0.8332666666666668,3929.46,275.8999591907317,0.7717,0.6783,5.6832,689
16,1.244140625,0.00923828125,0.000218697465500947,-0.4,0.7207375,4560.62,237.77411805947335,0.7435,0.6871,6.5918,689
25,1.244140625,0.00923828125,0.000218697465500947,-0.4,0.598492,5171.28,225.87419114099666,0.7303,0.7286,6.8155,689
9,1.069140625,0.00548828125,0.00038890519992803213,-0.4,0.870888888888889,3065.22,180.63464831331777,0.7827,0.6207,7.9139,690
16,1.069140625,0.00548828125,0.00038890519992803213,-0.4,0.76133125,4093.21,176.7251301887729,0.7571,0.5701,9.4034,690
25,1.069140625,0.00548828125,0.00038890519992803213,-0.4,0.65162,5042.31,179.79386671510323,0.7564,0.5956,10.1627,690
9,0.719140625,0.00798828125,0.00012298262256557325,-0.4,0.8354111111111113,2181.29,175.27596513391558,0.8364,0.5929,3.9973,691
16,0.719140625,0.00798828125,0.00012298262256557325,-0.4,0.76504375,3347.14,174.85653455347247,0.8286,0.5413,5.6747,691
25,0.719140625,0.00798828125,0.00012298262256557325,-0.4,0.61826,3554.76,164.59426609287408,0.8238,0.611,5.1386,691
9,0.713671875,0.0059960937500000006,0.00039596449889187926,-0.4,0.8479222222222225,2194.04,161.74756087509525,0.8333,0.5761,4.9299,692
16,0.713671875,0.0059960937500000006,0.00039596449889187926,-0.4,0.7438375,2906.14,154.4459861098869,0.8156,0.5404,5.7793,692
25,0.713671875,0.0059960937500000006,0.00039596449889187926,-0.4,0.64844,3663.49,153.65556336530497,0.8116,0.5586,6.4797,692
9,1.0636718749999998,0.00849609375,0.00012521496890655583,-0.4,0.8458333333333335,3514.41,242.8378395462797,0.7967,0.6347,5.7696,693
16,1.0636718749999998,0.00849609375,0.00012521496890655583,-0.4,0.7407875,4347.99,219.7120248967656,0.7645,0.6524,6.8067,693
25,1.0636718749999998,0.00849609375,0.00012521496890655583,-0.4,0.62316,4884.46,203.56383696811616,0.7603,0.6579,7.1633,693
9,1.2386718749999999,0.00724609375,0.0007041355154858089,-0.4,0.8506222222222224,3389.87,220.89486227242202,0.7593,0.6689,6.6672,694
16,1.2386718749999999,0.00724609375,0.0007041355154858089,-0.4,0.736075,4390.53,211.73166322850915,0.7343,0.6865,7.8799,694
25,1.2386718749999999,0.00724609375,0.0007041355154858089,-0.4,0.6240959999999999,5224.42,203.45078029611506,0.7231,0.6883,8.793,694
9,0.888671875,0.00974609375,0.00022266720103519203,-0.4,0.8152444444444447,3246.32,265.47570455798865,0.8223,0.6378,4.0016,695
16,0.888671875,0.00974609375,0.00022266720103519203,-0.4,0.70754375,3699.32,219.28533368577473,0.7981,0.6661,4.6976,695
25,0.888671875,0.00974609375,0.00022266720103519203,-0.4,0.588864,4053.49,197.1200665909644,0.7903,0.7002,4.945,695
9,0.9761718749999999,0.00662109375,0.00016697684466455623,-0.4,0.8575444444444446,2911.31,190.57451877498923,0.7868,0.6179,6.3818,696
16,0.9761718749999999,0.00662109375,0.00016697684466455623,-0.4,0.74056875,3676.75,179.32715521616026,0.7766,0.6117,7.3413,696
25,0.9761718749999999,0.00662109375,0.00016697684466455623,-0.4,0.6589520000000001,4914.77,183.13989026925066,0.7791,0.5867,8.8876,696
9,1.326171875,0.00912109375,0.000528027145648132,-0.4,0.8320555555555559,3974.28,282.42907539879536,0.7589,0.679,5.6532,697
16,1.326171875,0.00912109375,0.000528027145648132,-0.4,0.71266875,4717.35,250.86665707923993,0.726,0.7181,6.4693,697
25,1.326171875,0.00912109375,0.000528027145648132,-0.4,0.5984200000000001,5328.53,227.03362476168974,0.716,0.7189,7.2764,697
9,1.151171875,0.00537109375,0.00029693148482024825,-0.4,0.8672555555555559,3197.58,182.68743863511634,0.7597,0.6235,8.4033,698
16,1.151171875,0.00537109375,0.00029693148482024825,-0.4,0.76643125,4432.87,183.85609672476872,0.7473,0.6122,10.3327,698
