     ,subject,trial,fix_num,event_duration,leftrating,rightrating,rt     ,choice,roi,computed_rt,num_fixations,rev_fix_num,temp     ,corr_fix_duration
1631 ,17.0   ,94   ,1.0    ,298.0         ,2.0       ,4.0        ,929.0  ,0.0   ,1.0,951.0      ,2.0          ,2.0        ,373.38   ,298.0            
1632 ,17.0   ,94   ,2.0    ,439.0         ,2.0       ,4.0        ,929.0  ,0.0   ,2.0,951.0      ,2.0          ,1.0        ,545.48456,439.0            
1633 ,17.0   ,95   ,1.0    ,239.0         ,2.0       ,2.0        ,1072.0 ,1.0   ,1.0,1077.0     ,2.0          ,2.0        ,373.38   ,239.0            
1634 ,17.0   ,95   ,2.0    ,638.0         ,2.0       ,2.0        ,1072.0 ,1.0   ,2.0,1077.0     ,2.0          ,1.0        ,545.48456,638.0            
1635 ,17.0   ,96   ,1.0    ,219.0         ,3.0       ,4.0        ,1638.0 ,0.0   ,1.0,1658.0     ,3.0          ,3.0        ,373.38   ,219.0            
1636 ,17.0   ,96   ,2.0    ,518.0         ,3.0       ,4.0        ,1638.0 ,0.0   ,2.0,1658.0     ,3.0          ,2.0        ,545.48456,518.0            
1637 ,17.0   ,96   ,3.0    ,722.0         ,3.0       ,4.0        ,1638.0 ,0.0   ,1.0,1658.0     ,3.0          ,1.0        ,308.0    ,722.0            
1638 ,17.0   ,97   ,1.0    ,378.0         ,2.0       ,2.0        ,1815.0 ,0.0   ,1.0,1813.0     ,3.0          ,3.0        ,373.38   ,378.0            
1639 ,17.0   ,97   ,2.0    ,697.0         ,2.0       ,2.0        ,1815.0 ,0.0   ,2.0,1813.0     ,3.0          ,2.0        ,545.48456,697.0            
1640 ,17.0   ,97   ,3.0    ,499.0         ,2.0       ,2.0        ,1815.0 ,0.0   ,1.0,1813.0     ,3.0          ,1.0        ,308.0    ,499.0            
1641 ,17.0   ,98   ,1.0    ,319.0         ,0.0       ,2.0        ,1092.0 ,0.0   ,1.0,1095.0     ,2.0          ,2.0        ,373.38   ,319.0            
1642 ,17.0   ,98   ,2.0    ,558.0         ,0.0       ,2.0        ,1092.0 ,0.0   ,2.0,1095.0     ,2.0          ,1.0        ,545.48456,558.0            
1643 ,17.0   ,99   ,1.0    ,378.0         ,1.0       ,5.0        ,2056.0 ,1.0   ,1.0,2053.0     ,3.0          ,3.0        ,373.38   ,378.0            
1644 ,17.0   ,99   ,2.0    ,1056.0        ,1.0       ,5.0        ,2056.0 ,1.0   ,2.0,2053.0     ,3.0          ,2.0        ,545.48456,1056.0           
1645 ,17.0   ,99   ,3.0    ,419.0         ,1.0       ,5.0        ,2056.0 ,1.0   ,1.0,2053.0     ,3.0          ,1.0        ,308.0    ,419.0            
1646 ,17.0   ,100  ,1.0    ,259.0         ,2.0       ,2.0        ,988.0  ,1.0   ,1.0,997.0      ,2.0          ,2.0        ,373.38   ,259.0            
1647 ,17.0   ,100  ,2.0    ,539.0         ,2.0       ,2.0        ,988.0  ,1.0   ,2.0,997.0      ,2.0          ,1.0        ,545.48456,539.0            
1648 ,18.0   ,1    ,1.0    ,637.0         ,2.0       ,0.0        ,13456.0,1.0   ,1.0,13474.0    ,7.0          ,7.0        ,373.96   ,637.0            
1649 ,18.0   ,1    ,2.0    ,2691.0        ,2.0       ,0.0        ,13456.0,1.0   ,2.0,13474.0    ,7.0          ,6.0        ,754.54   ,2691.0           
1650 ,18.0   ,1    ,3.0    ,597.0         ,2.0       ,0.0        ,13456.0,1.0   ,1.0,13474.0    ,7.0          ,5.0        ,912.0    ,597.0            
1651 ,18.0   ,1    ,4.0    ,1595.0        ,2.0       ,0.0        ,13456.0,1.0   ,2.0,13474.0    ,7.0          ,4.0        ,986.5714 ,1595.0           
